Provinsi,Kab_Kota,Kecamatan,Kelurahan_Desa,Alamat,Nama_SPPG,Longitude,Latitude
JAWA TIMUR,BLITAR,SANANKULON,PURWOREJO,"Jl. Raya Centong Purworejo Sanankulon Blitar, Purwerejo, Kec. Sanankulon, Kab. Blitar, Jawa Timur",SPPG Blitar Sanankulon Purworejo,112.127664087436,-8.116345145619
JAWA TIMUR,MAGETAN,MAGETAN,CANDIREJO,"Jl. Monginsidi No 15, Rt 1/Rw 1 Kelurahan Candirejo, Kecamatan Magetan, Kabupaten Magetan, Jawa Timur",SPPG Magetan Magetan Candirejo,111.314647419039,-7.655424089581
JAWA TIMUR,JEMBER,WULUHAN,TAMANSARI,"Jl. Balung Ambulu, Desa Tamansari, Kecamatan Wuluhan, Kab. Jember, Jawa Timur",SPPG Jember Wuluhan Tamansari 2,113.535572,-8.322227
JAWA TIMUR,MOJOKERTO,JETIS,KUPANG,"RT 03 RW 06, Pasinan, Desa Kupang, Kec. Jetis, Kab. Mojokerto, Jawa Timur",SPPG Mojokerto Jetis Kupang 4,112.4278106,-7.4031298
JAWA TIMUR,PAMEKASAN,LARANGAN,MONTOK,"Dusun Platok, Desa Montok, Kec. Larangan, Kab. Pamekasan, Jawa Timur",SPPG Pamekasan Larangan Montok,113.580666,-7.132723
JAWA TIMUR,KOTA KEDIRI,MOJOROTO,POJOK,"Rt 23 Rw 05 Kelurahan Pojok Kecamatan Mojoroto Kota Kediri, Jawa Timur",SPPG Kota Kediri Mojoroto Pojok 1,111.9823777,-7.8101014
JAWA TIMUR,MALANG,SINGOSARI,PAGENTAN,"Jl. Soponyono no 30, Losari, Kec. Singosari, Kab. Malang, Jawa Timur",SPPG Malang Singosari Pagentan,112.6616549,-7.9017283
JAWA TIMUR,BLITAR,TALUN,KAWERON,"Desa Kaweron, Kecamatan Talun, Kabupaten Blitar, Jawa Timur",SPPG Blitar Talun Kaweron 2,112.3062536,-8.0736305
JAWA TIMUR,JEMBER,KENCONG,CAKRU,"Dusun Krajan Rt.003 Rw.006, Cakru, Kec. Kencong, Kab. Jember, Jawa Timur",SPPG Jember Kencong Cakru,113.3292922,-8.2781196
JAWA TIMUR,NGANJUK,NGRONGGOT,NGRONGGOT,"Dusun Ngronggot, Desa Ngronggot Rt001/Rw001, Kecamatan Ngronggot, Kabupaten Nganjuk, Jawa Timur",SPPG Nganjuk Ngronggot Ngronggot,112.0531927,-7.6767619
JAWA TIMUR,BLITAR,KADEMANGAN,SURUHWADANG,"Desa Suruhwadang, Kecamatan Kademangan, Kabupaten Blitar Jawa Timur, Suruhwadang, Kademangan, Kab. Blitar, Jawa Timur",SPPG Blitar Kademangan Suruhwadang,112.0991,-8.1991
JAWA TIMUR,MALANG,GEDANGAN,GEDANGAN,Dusun sembergesing Wetan RT 03 RW 05,SPPG Malang Gedangan Gedangan,112.643234355326,-8.300578211496
JAWA TIMUR,GRESIK,BUNGAH,ABAR- ABIR,"Jl. Raya Daendles Depan Koramil Bungah Abar Abir Kec. Bungah, Kab. Gresik, Jawa Timur",SPPG Gresik Bungah Abar- Abir,112.5680273,-7.0336362
JAWA TIMUR,KOTA SURABAYA,WONOCOLO,JEMUR WONOSARI,Jl Jemur Andayani XV No. 12 Surabaya,SPPG Kota Surabaya Wonocolo Jemur Wonosari,112.739649053547,-7.328472466557
JAWA TIMUR,JEMBER,MUMBULSARI,LENGKONG,"Jl. Mr. Wahid, Lengkong, Kec. Mumbulsari, Kab. Jember, Jawa Timur",SPPG Jember Mumbulsari Lengkong,113.7140678,-8.2332324
JAWA TIMUR,KOTA PASURUAN,PANGGUNGREJO,KEBONSARI,"Jl. Gajah Mada Kel. Kebonsari Kec. Panggungrejo, Kota Pasuruan, Jawa Timur",SPPG Kota Pasuruan Panggungrejo Kebonsari,112.902142657891,-7.646457358254
JAWA TIMUR,BANYUWANGI,SRONO,BAGOREJO,"Dusun Umbulrejo 004/002, Bagorejo, Kec. Srono, Kab. Banyuwangi, Jawa Timur",SPPG Banyuwangi Srono Bagorejo,114.3173646,-8.4037268
JAWA TIMUR,PONOROGO,PONOROGO,NOLOGATEN,"Jl. Melati No. 9, Nologaten, Kec. Ponorogo, Kab. Ponorogo, Jawa Timur",SPPG Ponorogo Ponorogo Nologaten,111.47624421896,-7.867080690781
JAWA TIMUR,BONDOWOSO,BONDOWOSO,KADEMANGAN,"Jl. Hos Cokroaminoto, Kel. Kademangan, Kec. Bondowoso, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Bondowoso Kademangan 4,113.834524973943,-7.919699265419
JAWA TIMUR,MALANG,DAU,MULYOAGUNG,"Jl. Sempu No 1, Mulyoagung, Kec. Dau, Kab. Malang, Jawa Timur",SPPG Malang Dau Mulyoagung,112.588909,-7.917676
JAWA TIMUR,NGANJUK,TANJUNGANOM,NGADIREJO,"Desa Ngadirejo, Kecamatan Tanjunganom, Kabupaten Nganjuk, Jawa Timur",SPPG Nganjuk Tanjunganom Ngadirejo,111.9802957,-7.6249397
JAWA TIMUR,PACITAN,TULAKAN,JATIGUNUNG,RT. 001 RW. 002 Dusun Krajan 1 Desa Jatigunung Kecamatan Tulakan Kabupaten Pacitan Jawa Timur,SPPG Pacitan Tulakan Jatigunung,111.2433669,-8.175511
JAWA TIMUR,KOTA SURABAYA,SUKOMANUNGGAL,SIMOMULYO,"Simomulyo, Kecamatan Sukomanunggal, Kota Surabaya, Jawa Timur",SPPG Kota Surabaya Sukomanunggal Simomulyo,112.712265,-7.260849
JAWA TIMUR,TULUNGAGUNG,SUMBERGEMPOL,JUNJUNG,"Jl. Raya Pasir Rt 27 Rw 11 Junjung, Kec. Sumbergempol, Kab. Tulungagung, Jawa Timur",SPPG Tulungagung Sumbergempol Junjung,111.934526,-8.121792
JAWA TIMUR,BLITAR,WONODADI,KUNIR,"Jl. Raya Kunir Rt/Rw 04/09, Kunir, Kecamatan Wonodadi, Kabupaten Blitar, Jawa Timur",SPPG Blitar Wonodadi Kunir,112.0228109,-8.0832906
JAWA TIMUR,KOTA KEDIRI,MOJOROTO,LIRBOYO,"Jl. Angkasa No. 6, Kelurahan Lirboyo, Kecamatan Mojoroto, Kota Kediri, Jawa Timur",SPPG Kota Kediri Mojoroto Lirboyo,111.996147004886,-7.825723582798
JAWA TIMUR,PONOROGO,MLARAK,BAJANG,"Jl. Raya Jabung Mlarak Rt/Rw 03/02 Desa Bajang, Kec. Mlarak, Kab. Ponorogo, Jawa Timur",SPPG Ponorogo Mlarak Bajang,111.4895153912,-7.918830282217
JAWA TIMUR,MOJOKERTO,JETIS,KUPANG,"Jl. Raya Tugu, Kupang, Kecamatan Jetis, Kabupaten Mojokerto, Jawa Timur.",SPPG Mojokerto Jetis Kupang 2,112.4278106,-7.4031298
JAWA TIMUR,NGAWI,GENENG,TAMBAKROMO,"Jl. Raya Ngawi Madiun Km 10 Perum Pilar Indah Permai No 2, Tambakromo, Geneng, Kab. Ngawi, Jawa Timur",SPPG Ngawi Geneng Tambakromo,111.428027,-7.491776
JAWA TIMUR,PONOROGO,PONOROGO,KENITEN,"Jl. Letjen. S. Parman, Rt 02/ Rw 02, Kelurahan Keniten, Kecamatan Ponorogo, Kabupaten Ponorogo, Jawa Timur",SPPG Ponorogo Ponorogo Keniten,111.4685305,-7.8450859
JAWA TIMUR,KEDIRI,PARE,GEDANGSEWU,"Jl. Puntodewo, Rt 00 Rw 00, Desa Gedangsewu, Kec. Pare, Kab. Kediri, Jawa Timur",SPPG Kediri Pare Gedangsewu 3,112.186446,-7.7829128
JAWA TIMUR,TUBAN,WIDANG,MRUTUK,"Jl. Tuban Babat, Desa Mrutuk, Kecamatan Widang, Kabupaten Tuban, Mrutuk, Widang, Kabupaten Tuban, Jawa Timur",SPPG Tuban Widang Mrutuk,112.1743,-7.091
JAWA TIMUR,TULUNGAGUNG,KALIDAWIR,KARANGTALUN,"London Paradise, Desa Karangtalun, Rt.6 Rw.3, Kec. Kalidawir, Kab. Tulungagung, Jawa Timur",SPPG Tulungagung Kalidawir Karangtalun 2,111.9594828,-8.2029629
JAWA TIMUR,TRENGGALEK,GANDUSARI,KARANGANYAR,"Dusun Jedung, Rt 06 Rw 02 Desa Karanganyar , Kecamatan Gandusari Kabupaten Trenggalek ,",SPPG Trenggalek Gandusari Karanganyar,111.730913,-8.130133
JAWA TIMUR,KOTA SURABAYA,WONOKROMO,SAWUNGGALING,"Jl. Waringin No. 4C, Kelurahan Sawunggaling, Kecamatan Wonokromo, Kota Surabaya, Jawa Timur",SPPG Kota Surabaya Wonokromo Sawunggaling,112.733143386927,-7.298724346817
JAWA TIMUR,SIDOARJO,WARU,WEDORO,"Jl. Kav. II, WEDORO, WARU, KAB. SIDOARJO, JAWA TIMUR",SPPG Sidoarjo Waru Wedoro 2,112.7489758,-7.3496715
JAWA TIMUR,PACITAN,ARJOSARI,GEMBONG,"Jl. Pacitan Ponorogo Dusun Krajan Rt.03 Rw.01, Gembong, Kecamatan Arjosari, Kabupaten Pacitan, Jawa Timur",SPPG Pacitan Arjosari Gembong,111.17683,-8.135718
JAWA TIMUR,MALANG,TUMPANG,KIDAL,"Desa Kidal, Kecamatan Tumpang, Kabupaten Malang, Jawa Timur",SPPG Malang Tumpang Kidal,112.685596,-8.01639
JAWA TIMUR,SUMENEP,BATUAN,BATUAN,"Desa Batuan, Kecamata Batuan, Kabupaten Sumenep, Jawa Timur",SPPG Sumenep Batuan Batuan 2,113.831292439368,-7.00688462461
JAWA TIMUR,PAMEKASAN,LARANGAN,BLUMBUNGAN,"Desa Blumbungan, Kecamatan Larangan, Kabupaten Pamekasan, Jawa Timur",SPPG Pamekasan Larangan Blumbungan 2,113.512055799243,-7.112447269793
JAWA TIMUR,NGANJUK,NGANJUK,GANUNG KIDUL,"Jl. Veteran No.97, Kelurahan Ganung Kidul, Kecamatan Nganjuk, Kabupaten Nganjuk, Jawa Timur",SPPG Nganjuk Nganjuk Ganung Kidul 3,111.906919131012,-7.607545115802
JAWA TIMUR,GRESIK,KEBOMAS,PRAMBANGAN,"Jl. Kedanyang Gresik, Prambangan, Kec. Kebomas, Kab. Gresik, Jawa Timur",SPPG Gresik Kebomas Prambangan 2,112.620322684228,-7.180892187109
JAWA TIMUR,MOJOKERTO,JATIREJO,SUMENGKO,"Dusun Sumengko, Rt.003, Rw.001, Desa Sumengko, Kecamatan Jatirejo, Kabupaten Mojokerto, Jawa Timur",SPPG Mojokerto Jatirejo Sumengko,112.4210296,-7.5801563
JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,GENDINGAN,"Dusun Khasan Anom Desa Gendingan Rt. 02 Rw. 02 , Gendingan, Kedungwaru, Kab. Tulungagung, Jawa Timur",SPPG Tulungagung Kedungwaru Gendingan,111.9099077,-8.0319803
JAWA TIMUR,BOJONEGORO,PADANGAN,KEBONAGUNG,"Jalan Raya Surabaya Cepu Kilometer 4, Kel. Kebonagung, Kec. Padangan, Kab. Bojonegoro, Jawa Timur, Indonesia",SPPG Bojonegoro Padangan Kebonagung,111.63885657163,-7.163664581768
JAWA TIMUR,JOMBANG,JOGOROTO,JARAKKULON,"Jl. Raya Jarak Kulon, Kec. Jogoroto, Kab. Jombang, Jawa Timur",SPPG Jombang Jogoroto Jarakkulon,112.2848163,-7.5917371
JAWA TIMUR,MALANG,PONCOKUSUMO,GUBUGKLAKAH,"Jl. Raya Gubugklakah, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kab. Malang, Jawa Timur",SPPG Malang Poncokusumo Gubugklakah,112.8496097,-8.0108071
JAWA TIMUR,BOJONEGORO,MALO,TINAWUN,"Jl. Brawijaya, Desa Tinawun, Kecamatan Malo, Kabupaten Bojonegoro, Jawa Timur",SPPG Bojonegoro Malo Tinawun 2,111.712898890047,-7.108809292362
JAWA TIMUR,PAMEKASAN,BATUMARMAR,BUJUR TENGAH,Dusun jungudan desa bujur tenggah kecamatan batumarmar kabupaten pamekasan provinsi jawa timur,SPPG Pamekasan Batumarmar Bujur Tengah,113.49048,-6.990275
JAWA TIMUR,KOTA BATU,BATU,SIDOMULYO,"Jl. Cemara Intan Gg 3 RT 04 RW 03, Bulukerto, Kec. Batu, Kota Batu, Jawa Timur",SPPG Kota Batu Batu Sidomulyo 2,112.529750138009,-7.851347512113
JAWA TIMUR,KOTA SURABAYA,BULAK,SUKOLILO BARU,"Jl. Sukolilo Lor no 34, Sukolilo Baru",SPPG Kota Surabaya Bulak Sukolilo Baru,112.798087704048,-7.245594485846
JAWA TIMUR,KOTA PASURUAN,PANGGUNGREJO,PEKUNCEN,"Jl. Pahlawan no 33 Pekuncen, Kec. Panggungrejo, Kota Pasuruan Jawa Timur",SPPG Kota Pasuruan Panggungrejo Pekuncen,112.909301059701,-7.646685954636
JAWA TIMUR,BOJONEGORO,KEDUNGADEM,SIDOREJO,"Dusun Karangjali, Desa Sidorejo, Kecamatan Kedungadem, Kabupaten Bojonegoro, Jawa Timur",SPPG Bojonegoro Kedungadem Sidorejo 2,112.045484,-7.27446
JAWA TIMUR,BANYUWANGI,TEGALDLIMO,WRINGINPITU,Jl masjid no 23 dusun ringinasri kel wringinpitu kec tegaldlimo kab banyuwangi,SPPG Banyuwangi Tegaldlimo Wringinpitu,114.2920725,-8.4943974
JAWA TIMUR,BANGKALAN,BANGKALAN,KEMAYORAN,"Jl. Kh. Moh. Kholil No. 94 Rt Rw 001 Rw 001 Kemayoran, Kec. Bangkalan, Kab. Bangkalan, Jawa Timur",SPPG Bangkalan Bangkalan Kemayoran 4,112.7384158,-7.0359309
JAWA TIMUR,BONDOWOSO,MAESAN,SUMBERSARI,"Dusun Krajan Rt005/Rw02, Sumbersari, Kec. Maesan, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Maesan Sumbersari,113.789561,-8.0295528
JAWA TIMUR,NGANJUK,TANJUNGANOM,KEDUNGREJO,"Bendungan, Desa Kedungrejo, Kecamatan Tanjunganom, Kabupaten Nganjuk, Jawa Timur",SPPG Nganjuk Tanjunganom Kedungrejo,112.012689,-7.591341
JAWA TIMUR,NGAWI,NGAWI,GRUDO,"Jl. Suryo Jrubong Ngawi, Ngronggi, Grudo, Kec. Ngawi, Kab. Ngawi, Jawa Timur",SPPG Ngawi Ngawi Grudo 3,111.424596106925,-7.405484609866
JAWA TIMUR,BLITAR,KANIGORO,TLOGO,"Tlogo, Kecamatan Kanigoro, Kabupaten Blitar, Jawa Timur",SPPG Blitar Kanigoro Tlogo 2,112.194618,-8.12845
JAWA TIMUR,MALANG,DAMPIT,AMANDANOM,"Jl. Kh. Ahmad Dahlan No.15 Banjarpatoman, Amandanom, Kec. Dampit, Kab. Malang, Jawa Timur",SPPG Malang Dampit Amandanom,112.7840392,-8.2130838
JAWA TIMUR,LAMONGAN,PACIRAN,PACIRAN,"Jl. Raya Deandles, Desa Paciran Kecamatan Paciran, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Paciran Paciran 2,112.343465670806,-6.873238379684
JAWA TIMUR,TUBAN,KEREK,JAROREJO,"Jl. Raya Kerek, Dusun Bawi Kulon, Desa Jarorejo, Kec. Kerek, Kab. Tuban, Jawa Timur",SPPG Tuban Kerek Jarorejo,111.8774288,-6.8994054
JAWA TIMUR,SUMENEP,BATUPUTIH,AENGMERAH,Dusun Noom Timur RT 001 RW 001,SPPG Sumenep Batuputih Aengmerah,113.94272,-6.9475092
JAWA TIMUR,MADIUN,JIWAN,METESIH,"DK. KOCI, DS. METESIH KEC. JIWAN KAB. MADIUN",SPPG Madiun Jiwan Metesih,111.496481,-7.641188
JAWA TIMUR,SUMENEP,GILIGINTING,BANBARU,"Jl. Dusun Banbaru, Kec. Giliginting, Kab. Sumenep, Jawa Timur",SPPG Sumenep Giliginting Banbaru,113.7828016,-7.2154835
JAWA TIMUR,LAMONGAN,MADURAN,MADURAN,"Jl. Raya Maduran,Ds. Maduran, Kec. Maduran, Kab. Lamongan, Jawa Timur",SPPG Lamongan Maduran Maduran,112.2816054,-7.0054667
JAWA TIMUR,KOTA BLITAR,SUKOREJO,TLUMPU,"Jl. Cemara No 313, Tlumpu, Sukorejo, Kota Blitar, Jawa Timur",SPPG Kota Blitar Sukorejo Tlumpu,112.158751089252,-8.104622319803
JAWA TIMUR,PONOROGO,BALONG,NGRAKET,"Jl. Raya Ngumpul Balong, Ngraket, Kec. Balong, Kab. Ponorogo, Jawa Timur",SPPG Ponorogo Balong Ngraket,111.411819,-7.9591512
JAWA TIMUR,MOJOKERTO,PACET,KEMBANGBELOR,"Dusun Paras, Kembangbelor, Kec. Pacet, Kab. Mojokerto, Jawa Timur",SPPG Mojokerto Pacet Kembangbelor 3,112.554652,-7.646705
JAWA TIMUR,JOMBANG,JOMBANG,DENANYAR,"Jalan Laksda Adi Sucipto, Desa Denanyar, Kec. Jombang, Kab. Jombang",SPPG Jombang Jombang Denanyar 2,112.216953,-7.544382
JAWA TIMUR,MAGETAN,SUKOMORO,TAMANAN,"Ngranget 002/001 Tamanan, Kec.Sukomoro, Kab.Magetan, Jawa Timur",SPPG Magetan Sukomoro Tamanan,111.380386,-7.6601971
JAWA TIMUR,PAMEKASAN,GALIS,PAGENDINGAN,"Jl. Raya Galis, Arsejih (Air Suci), Pagendingan, Kec. Galis, Kab. Pamekasan, Jawa Timur",SPPG Pamekasan Galis Pagendingan,113.550917850617,-7.153113558988
JAWA TIMUR,TULUNGAGUNG,KALIDAWIR,SUKOREJO KULON,"Jl. Sukorejo Kulon RT.002 RW.002 Dusun Kedungdowo, Desa Sukorejo, Kec. Kalidawir, Kab. Tulungagung, Prov. Jawa Timur",SPPG Tulungagung Kalidawir Sukorejo Kulon,111.9731253,-8.205941
JAWA TIMUR,SAMPANG,KETAPANG,KETAPANG TIMUR,"Jln Sampang, Dusun Kembang, Desa Ketapang Timur, Kab Sampang,  Jawa Timur",SPPG Sampang Ketapang Ketapang Timur,113.320938,-6.917074
JAWA TIMUR,KEDIRI,RINGINREJO,SAMBI,"Jalan Antasari RT 003 RW 002, Dusun Petung, Desa Sambi, Kecamatan Ringinrejo, Kabupaten Kediri, Provinsi Jawa Timur",SPPG Kediri Ringinrejo Sambi,112.027533,-7.987124
JAWA TIMUR,SAMPANG,PANGARENGAN,RAGUNG,"Jl. Raya Pangarengan, Ragung, Kec. Pangarengan, Kab. Sampang, Jawa Timur",SPPG Sampang Pangarengan Ragung 2,113.1468624,-7.1652166
JAWA TIMUR,MAGETAN,BENDO,BELOTAN,"Jl. Raya Desa, Rt. 34 Rw. 12, Belotan, Kec. Bendo, Kab. Magetan, Jawa Timur",SPPG Magetan Bendo Belotan 2,111.408456,-7.660982
JAWA TIMUR,MOJOKERTO,PACET,PACET,"Pacet Utara, RT. 004 RW. 004 Kelurahan Pacet, Kecamatan Pacet, Kabupaten Mojokerto Provinsi Jawa Timur",SPPG Mojokerto Pacet Pacet,112.536462,-7.66265
JAWA TIMUR,BANYUWANGI,TEGALSARI,KARANGDORO,"Jl. Pp Darussalam Blokagung, Kaligesing, Karangdoro, Kec. Tegalsari, Kab. Banyuwangi, Jawa Timur",SPPG Banyuwangi Tegalsari Karangdoro,114.1106581,-8.432726
JAWA TIMUR,GRESIK,DUKUN,SEMBUNGAN KIDUL,"Jl. Raya  Sembungan Kidul No 16 A, Kecamatan Dukun, Kabupaten Gresik, Jawa Timur",SPPG Gresik Dukun Sembungan Kidul,112.507463445401,-7.007958200558
JAWA TIMUR,MALANG,SUMBERPUCUNG,JATIGUWI,"Dan Jatiguwi, Jatiguwi, Kec. Sumberpucung, Kab. Malang, Jawa Timur",SPPG Malang Sumberpucung Jatiguwi,112.488614,-8.1643782
JAWA TIMUR,TRENGGALEK,GANDUSARI,SUKORAME,"Dusun Jongke Desa Sukorame Rt 02 Rw 01, Sukorame, Kec. Gandusari, Kab. Trenggalek, Jawa Timur",SPPG Trenggalek Gandusari Sukorame,111.756219,-8.131126
JAWA TIMUR,JOMBANG,JOMBANG,DENANYAR,"Jl. Semeru, Rt. 9 Rw. 2, Selatan, Denanyar, Kec. Jombang, Kab. Jombang, Jawa Timur",SPPG Jombang Jombang Denanyar 4,112.218323011053,-7.536358282685
JAWA TIMUR,JEMBER,KALIWATES,TEGALBESAR,"Jl. Teuku Umar No.85, Tegal Besar Kulon, Tegal Besar, Kec. Kaliwates, Kab. Jember, Jawa Timur",SPPG Jember Kaliwates Tegalbesar 2,113.691753186581,-8.190204661964
JAWA TIMUR,NGAWI,NGAWI,GRUDO,"Jl. Ir. Soekarno, Ring Road Barat, Ngronggi, Grudo, Kec. Ngawi, Kab. Ngawi, Jawa Timur 63214",SPPG Ngawi Ngawi Grudo,111.417809480492,-7.407687401565
JAWA TIMUR,KOTA BATU,BATU,NGAGLIK,"Jl. Abd. Ghani Gg II Rt 07 Rw 12, Ngaglik, Batu, Kota Batu, Jawa Timur",SPPG Kota Batu Batu Ngaglik,112.518988981314,-7.875447565337
JAWA TIMUR,BOJONEGORO,GAYAM,BRABOWAN,"Jl. Poros Desa Brabowan, Kec. Gayam, Kab. Bojonegoro, Jawa Timur",SPPG Bojonegoro Gayam Brabowan,111.6933683,-7.1698694
JAWA TIMUR,LAMONGAN,SARIREJO,GEMPOLTUKMLOKO,"Jl. Sarirejo, Dusun Mloko, Desa Gempoltukmloko, Kecamatan Sarirejo, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Sarirejo Gempoltukmloko 7,112.462250941829,-7.191519871529
JAWA TIMUR,TUBAN,TUBAN,PERBON,"JL. Manalagi Kelurahan Perbon, Kec. Tuban, Kab. Tuban,Jawa Timur",SPPG Tuban Tuban Perbon 2,112.0260444,-6.89225
JAWA TIMUR,KEDIRI,KEPUNG,DAMARWULAN,"Dusun Bulurejo Rt 26/Rw 07, Desa Damarwulan, Kecamatan Kepung, Kabupaten Kediri, Jawa Timur",SPPG Kediri Kepung Damarwulan,112.2781967,-7.7715707
JAWA TIMUR,LUMAJANG,KEDUNGJAJANG,UMBUL,"Desa Umbul, Kecamatan Kedungjajang, Kabupaten Lumajang, Jawa Timur",SPPG Lumajang Kedungjajang Umbul,113.2699069,-8.0779127
JAWA TIMUR,KOTA PASURUAN,GADINGREJO,RANDUSARI,"Gang 2, Krajan, Randusari, Kecamatan Gadingrejo, Kota Pasuruan, Jawa Timur",SPPG Kota Pasuruan Gadingrejo Randusari,112.877786091006,-7.632106564768
JAWA TIMUR,LAMONGAN,LAMONGAN,TUMENGGUNGAN,"Jl. Simpang Kusuma Bangsa No. 6, Tumenggungan, Kec. Lamongan, Kab. Lamongan, Jawa Timur",SPPG Lamongan Lamongan Tumenggungan 2,112.41,-7.114
JAWA TIMUR,PACITAN,TULAKAN,LOSARI,"Jl. Raya Tulakan Tegalombo, Desa Losari Kecamatan Tulakan Kabupaten Pacitan Provinsi Jawa Timur",SPPG Pacitan Tulakan Losari,111.2847174,-8.1565924
JAWA TIMUR,LAMONGAN,SUKODADI,BANJAREJO,"Jln. Raya Sugio - Lamongan, Dsn. Banjaran, Ds. Banjarejo, Kec. Sukodadi, Kab. Lamongan",SPPG Lamongan Sukodadi Banjarejo,112.306232895583,-7.152521440674
JAWA TIMUR,JOMBANG,JOMBANG,TAMBAKREJO,"Jl. Kh Abdul Wahab Hasbullah Gang III Tambakberas Rt 03 Rw 04 Tambakrejo, Kec. Jombang, Kab. Jombang, Jawa Timur",SPPG Jombang Jombang Tambakrejo 3,112.2361469,-7.5183309
JAWA TIMUR,MALANG,PAKISAJI,KARANGPANDAN,"Jl. Raya Karangpandan No 8, Kecamatan Pakisaji, Kabupaten Malang, Jawa Timur",SPPG Malang Pakisaji Karangpandan 2,112.595048668368,-8.072314608877
JAWA TIMUR,JOMBANG,WONOSALAM,WONOSALAM,"Dusun Wonosalam Rt 01 Rw 6 Desa Wonosalam, Kec. Wonosalam, Kab. Jombang, Jawa Timur",SPPG Jombang Wonosalam Wonosalam,112.3644462,-7.6969216
JAWA TIMUR,PASURUAN,GONDANGWETAN,GAYAM,"Jalan Raya Gayam RT 001/RW 002, Desa Gayam, Kecamatan Gondangwetan, Kabupaten Pasuruan, Provinsi Jawa Timur",SPPG Pasuruan Gondangwetan Gayam,112.9104574,-7.7050871
JAWA TIMUR,KOTA SURABAYA,TENGGILIS MEJOYO,TENGGILIS MEJOYO,"Jl. Soponyono No. 6, Kel. Prapen, Kec. Tenggilis Mejoyo, Kota Surabaya, Jawa Timur",SPPG Kota Surabaya Tenggilis Mejoyo Tenggilis Mejoyo,112.756075995395,-7.312176990002
JAWA TIMUR,KEDIRI,PARE,PARE,"Jl. Welirang No.7, Pare, Kecamatan Pare, Kabupaten Kediri, Jawa Timur",SPPG Kediri Pare Pare 5,112.00296903588,-7.810544081875
JAWA TIMUR,NGAWI,JOGOROGO,GIRIMULYO,"Jl. Raya Srambang Jogorogo, Desa Girimulyo, Kec. Jogorogo, Kab. Ngawi, Jawa Timur",SPPG Ngawi Jogorogo Girimulyo,111.2357274,-7.5789666
JAWA TIMUR,SIDOARJO,BALONGBENDO,KEMANGSEN,"Jl. Raya Balongbendo, Bakalan Wringinpitu RT 08/RW 01, Kec. Balongbendo, Kab. Sidoarjo, Jawa Timur",SPPG Sidoarjo Balongbendo Kemangsen 2,112.534168327009,-7.410854880384
JAWA TIMUR,KEDIRI,MOJO,KRANDING,"Jl. Mayan, Kranding, Kec. Mojo, Kab. Kediri, Jawa Timur",SPPG Kediri Mojo Kranding 2,111.934844,-7.950839
JAWA TIMUR,MADIUN,DOLOPO,DOLOPO,"Jl. Raya Ponorogo Madiun Desa Dolopo Rt 48 Rw 15 Kec. Dolopo, Kab.Madiun, Jawa Timur",SPPG Madiun Dolopo Dolopo,111.531687079551,-7.733486096332
JAWA TIMUR,GRESIK,KEBOMAS,GENDING,"Perumahan Dinas Semen Indonesia Segunting Jl. Awikoen Blok FF No. 6 Gending Kec. Kebomas Kab. Gresik, Jawa Timur",SPPG Gresik Kebomas Gending 3,112.649007072974,-7.178706790869
JAWA TIMUR,PACITAN,KEBONAGUNG,SIDOMULYO,"Sidomulyo, Kec. Kebonagung, Kab. Pacitan, Jawa Timur",SPPG Pacitan Kebonagung Sidomulyo 2,111.1951,-8.2522
JAWA TIMUR,NGANJUK,REJOSO,REJOSO,"Dusun Rejoso Rt.02 Rw.03, Rejoso, Kec. Rejoso, Kab. Nganjuk, Jawa Timur",SPPG Nganjuk Rejoso Rejoso,111.893254109951,-7.519702835523
JAWA TIMUR,JOMBANG,JOMBANG,DAPURKEJAMBON,"Dusun Kejambon, Desa Dapurkejambon, Rt 05 Rw 01 Kecamatan Jombang, Kabupaten Jombang, Jawa Timur",SPPG Jombang Jombang Dapurkejambon 2,112.250735,-7.5219371
JAWA TIMUR,BONDOWOSO,BONDOWOSO,SUKOWIRYO,"Jl. Mastrip Desa Sukowiryo Kec. Bondowoso, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Bondowoso Sukowiryo,113.8106,-7.9443
JAWA TIMUR,JOMBANG,MOJOAGUNG,TEJO,"Jl. Sarinah, Desa Tejo, Rt 001 Rw 005 Kecamatan Mojoagung Kabupaten Jombang Jawa Timur",SPPG Jombang Mojoagung Tejo,112.321276,-7.563859
JAWA TIMUR,PAMEKASAN,GALIS,PONTEH,"Jl. Raya Sumenep Ponteh, Ponteh, Kec. Galis, Kab. Pamekasan, Jawa Timur",SPPG Pamekasan Galis Ponteh,113.554199999583,-7.130814659908
JAWA TIMUR,BANYUWANGI,SONGGON,BAYU,"Dusun Sambungrejo Rt 04 Rw 03, Bayu, Songgon, Kab. Banyuwangi, Jawa Timur",SPPG Banyuwangi Songgon Bayu,114.1774531,-8.1670163
